customer_id,customer_name,cust_first_inv_date,ar_pct_curr,delivery_count,net_sales_amt,cust_mar_qual
100141949,A PAPANO'S PIZZA #1,2016-03-10,0.982,32,67042.21,0.123
100142004,JACK'S BBQ,2015-12-01,0,0,187.82,0.368
100142536,CABBAGE SHED (THE),2016-03-22,0.884,36,75622.13,0.215
100142614,STEP BY STEP 86352E,2016-02-10,1,0,139.51,0.209
100143121,JAMIS FINE FOODS,2016-03-19,0.004,0,9202.97,0.234
100143318,NOVARA,2024-02-26,0.938,28,177370.83,0.177
100143327,RED'S AT THOUSAND OAKS GOLF CLUB,2023-10-31,0.946,53,160363.14,0.072
100143566,D4 Irish Pub & Cafe,2016-01-15,0.951,28,115845.65,0.162
100144023,SILVER HARBOR BREWING COMPANY,2020-06-26,0.958,34,61244.6,0.204
100144354,BAY POINTE BANQUETS,2023-10-31,0.999,28,78088.16,0.258
100144923,FELIPE'S TAQUERIA,2023-06-23,0.98,35,72053.72,0.008
100145229,Roasters 'N Toasters Pinecrest,2023-05-01,0.698,40,162205.97,0.108
100145237,ROASTERS N TOASTERS MIAMI BEACH,2023-05-02,0.72,40,72932.95,0.104
100145441,CRAVE,2023-11-03,0.997,28,49047.37,0.159
100145773,"BISCUITS MV, INC",2016-05-18,0.94,45,43071.69,0.277
100146095,CHEROKEE COUNTRY CLUB,2016-03-22,1.033,29,69355.62,0.213
100146206,COURTYARD ERIE BAYFRONT,2016-05-31,0.924,28,156064.29,0.129
100146482,Beer Barrel 5- Hilliard,2024-02-26,0.99,37,205569.73,0.14
100146919,LAKE WYLIE PIZZA,2016-04-05,0.946,28,74035.68,0.315
100146950,RECBAR,2016-04-13,0.964,28,180490.57,0.266
100147288,BLUE STAR CAFE,2016-04-06,0.988,56,87580.8,0.256
100147791,FISHERMENS VIEW RESTAURANT,2016-06-23,0.987,35,94273.8,0.468
100147891,HANCOCK,2023-10-30,1.218,60,209327.34,0.193
100148194,Toasted Pickle Grand Haven,2016-05-18,0.972,69,140426.84,0.135
100148771,TOPSY TURVEY'S,2016-05-06,0.98,37,43961.13,0.28
100149291,Pittsburgh Pirates Players Clubhouse,2021-04-05,0.85,28,72080.01,0.261
100149758,ANDALOUS MEDITERRANEAN GRILL,2016-06-10,0.994,30,34172.02,0.119
100150245,TEDDY GRIFFINS ROADHOUSE,2016-06-16,0.912,58,204983.85,0.217
100150725,South Philly Ch.Steak (Lockwood),2021-01-11,0.798,37,105309.72,0.196
100150925,Moosehead Grill,2024-02-09,0.288,28,100431.04,0.05
100151292,LEV 36132 NOTRE DAME FOOTBALL CULINARY,2023-10-30,0.649,47,185325.49,0.118
100151309,TRISH'S DISHES,2016-06-30,0.834,36,79209.25,0.316
100151661,VERNALES,2016-07-01,0.989,46,67315.62,0.324
100151764,MARINE MARKET,2016-07-04,0.981,51,297167.37,0.14
100152008,MCKOY'S SMOKEHOUSE & SALOON,2016-07-18,1,31,120358.33,0.114
100152159,RENAISSANCE HOTEL TOLEDO,2017-06-21,0.976,57,210066.61,0.156
100152449,CRABBY JOES,2024-04-22,0.974,29,45438.81,0.257
100153047,ANDALOUS MEDITERRANEAN GRILL IRVING,2023-08-01,0.997,28,49575.04,0.086
100153557,Eat Clean To Go,2022-09-05,0.955,78,646412.48,0.142
100154580,SUNSET MEAT MARKET,2016-10-04,0.993,28,203956.47,0.121
100157197,HOUSTON FOOD BANK CATER 198460E,2017-04-11,0.849,36,83548.06,0.261
100157511,ROCKWELL REPUBLIC,2023-10-30,0.933,40,70416.67,0.142
100157743,MATTY'S CATERING,2023-11-02,0.875,37,106232.41,0.207
100159428,HOP SCOTCH,2023-11-01,0.952,35,41211.22,0.294
100159492,Bon Me At Hampden St,2017-02-03,0.998,49,189015.07,0.093
100160344,CHOPS STEAK & SEAFOOD,2023-11-01,0.999,34,56179.19,0.189
100160600,WEST ON WARREN,2017-03-14,0.998,28,43348.96,0.265
100160664,TRACEY'S AT ROAM INN,2017-01-06,0.893,29,90973.82,0.223
100160682,THE POSH AFFAIR,2017-09-01,0.999,0,15096.94,0.196
100161146,LA PERRADA DEL GORDO,2019-06-24,0.945,48,211033.92,0.064
100161623,WESCO #97,2017-01-02,0.986,40,452577.95,0.161
100161841,45 SURFSIDE BAKERY AND CAFE,2017-01-25,1.385,42,228466.39,0.286
100161877,FENTON HOUSE RESTAURANT,2017-01-09,0.966,37,99645.85,0.257
100162110,GRECO'S PIZZA,2017-01-17,0.993,43,205934.01,0.148
100162181,CAROLINA FINE FOODS,2021-08-02,0.704,35,91077.74,0.129
100162450,POMPEII'S EVART,2017-02-17,0.69,30,32320.85,0.194
100163809,ICE HOUSE,2024-05-16,0.993,57,124154.03,0.211
100163810,PINE COTTAGE,2024-05-01,0.996,49,11985.62,0.32
100163812,SEABISCUIT,2024-04-23,0.991,74,151107.52,0.294
100164214,PALAZZO GRANDE (THE),2024-05-14,0.992,57,312527.48,0.088
100164334,BITETIME -NASHVILLE,2017-03-20,0.999,37,56103.58,0.212
100164351,SOUTHSIDE,2022-05-04,0.996,40,106252.55,0.238
100164434,PORTER HAUS,2017-05-22,0.994,47,141651.43,0.174
100164688,RIGHTEOUS CUISINE,2019-06-29,0.641,76,113930.43,0.239
100164949,CATER 2 ALL,2017-03-23,0.978,28,44599.09,0.303
100165010,MEGA FIT MEALS,2017-03-31,0.779,62,1436447.69,0.167
100165095,CRUNCH BISTRO UPTOWN,2021-12-07,0.68,29,46935.09,0.273
100165135,HENDRICK HOUSE- CATERING,2017-08-24,0.352,58,112138.56,0.234
100165338,LES CHENEAUX DISTILLERS,2017-03-24,0.727,28,122289.25,0.287
100165829,NANTUCKET MEAT & FISH,2024-02-26,0.885,52,272666.18,0.2
100166432,SALT & PEPPER CAFE,2017-05-05,0.954,28,48075.27,0.298
100166720,BOURBON ACADEMY,2021-11-18,0.994,28,67920.27,0.373
100166726,TOMATO PIE CAFE,2024-02-27,0.981,28,55580.19,0.289
100166898,YP#10- LANCASTER,2024-02-27,0.832,28,82037.31,0.205
100167069,Hal's,2021-06-24,0.783,28,55496.5,0.164
100167322,RAILTOWN BREWING CO,2018-07-27,0.999,33,100950.16,0.236
100167396,BOAT HOUSE BAR & GRILL (THE),2017-05-10,0.992,28,143523.62,0.257
100167792,Two Twenty Two Catering 351767E,2024-02-26,0.964,34,126494.02,0.086
100167806,OAKHURST GOLF & COUNTRY CLUB,2023-11-03,1.003,29,109112.74,0.239
100167933,ZOHARA MEDITERRANEAN KITCHEN,2024-02-26,0.995,32,152310.1,0.176
100167941,LOLO'S,2023-11-20,1.076,42,130054.42,0.16
100167961,Roasters 'N Toasters The Falls,2023-05-01,0.754,29,68738.83,0.114
100168007,PETE'S GRILL & TAVERN,2023-10-31,0.843,47,160951.52,0.163
100168416,OXFORD EXCHANGE,2017-06-08,0.995,77,194461.07,0.167
100168509,PUT IN BAY WINERY,2017-05-10,0.927,33,17145.43,0.308
100169162,PINE SQUIRREL,2017-05-24,0.972,29,73567.02,0.271
100169549,MARGARITAS ON THE ROCK,2024-05-01,0.992,28,31568.79,0.336
100169598,SCOTTISH INNS & SUITES,2017-05-31,,0,336.3,0.137
100169745,Kimberley Ashlee Catering - Terrene,2017-12-05,0.974,52,28685.71,0.319
100169908,GEORGE COFFEE & PROVISIONS,2017-06-20,1,0,484.08,0.504
100169910,SIWANOY COUNTRY CLUB- KITCHEN,2017-06-21,0.948,40,84536.87,0.214
100169911,SIWANOY COUNTRY CLUB- POOL SNACK BAR,2017-06-21,1.048,32,28212.69,0.223
100170193,KJ CATERING COMPANY,2017-08-23,0.995,47,83130.88,0.3
100172124,CHEESE & COMPANY,2024-04-05,0.889,36,105301.25,0.319
100172555,Sleep Inn & Suites Hwy 290 Houston,2017-06-29,0.314,0,271.68,-0.212
100172926,The Rocket - Paper,2017-09-11,0.868,35,17931.4,0.407
100172928,The Rocket - Food,2023-08-01,0.831,37,163138.72,0.178
100173020,NIKIS WEST,2017-09-12,0.954,30,82505.16,0.199
100173283,Archie's Bar-B-Q & Burgers,2017-09-14,0.956,28,46164.17,0.171
100173341,ELI HAMBURGER HEAVEN #280,2017-09-12,0.951,29,108103.14,0.17
100173343,ELIS HAMBURGER HEAVEN- IRONDALE,2017-09-11,1,28,111950.64,0.162
100173437,HAMBURGER HEAVEN- GARDENDALE,2017-09-12,0.897,29,58307.57,0.133
100173903,GRIND (THE),2024-02-27,0.995,29,163322.71,0.212
100174048,MOJITO BAY,2024-05-01,0.998,29,15976.55,0.239
100174693,LAKESIDE CAFE,2017-08-07,0.988,40,68109.69,0.303
100175251,BRAVO FOODS & BAKERY LLC,2017-10-02,0.696,29,69372.95,0.432
100175291,HIGHWAY BREWING CO,2017-12-07,0.927,29,60269.9,0.338
100178011,HENDRICK HOUSE-HENDRICK HOUSE,2023-11-01,0.414,43,122596.29,0.239
100178295,BEER CHURCH BREWING CO,2019-03-15,0.968,45,109286.42,0.29
100178949,VILLAGE INN PIZZA PARLOR-GRAND RAPIDS,2023-10-30,0.995,31,91883.61,0.201
100180164,COMMON MARKET OAKWOLD,2018-04-18,1.093,29,47619.27,0.18
100183689,HANGOUT,2017-09-18,0.978,36,116145.44,0.239
100185080,LYFE KITCHEN-E ERIE ST,2023-10-30,0.992,34,59582.58,0.156
100185274,BLOOMINGTON COUNTRY CLUB,2017-10-17,0.977,46,111674.92,0.29
100187107,SHAKER RUN GOLF COURSE,2018-04-25,0.999,28,59799.65,0.326
100187995,DREAM EVENTS & CATERING,2017-10-18,1,46,98003.7,0.225
100190059,SEELBACH HILTON,2024-02-26,0.889,36,66245.61,0.189
100190069,ARMORY KITCHEN (THE),2023-10-31,0.991,34,81606.8,0.128
100191843,SIT MEANS SIT DOG TRAINING,2017-11-24,1,0,98.04,0.164
100192895,MUSTANG LOUNGE,2023-10-30,0.959,70,68071.33,0.225
100194064,GRAYDON'S CROSSING,2023-10-31,0.997,29,87855.89,0.291
100194924,FAMOUS (THE),2024-02-26,0.946,37,132020.34,0.212
100195315,PITTSBURGH BARBECUE COMPANY,2019-04-19,0.681,30,78781.99,0.176
100195542,Fruition Acai Grand Rapids,2018-04-13,0.829,52,55311.86,0.161
100199923,ANGELES FOOD,2023-05-02,0.868,40,217793.34,0.071
100200156,NATES DINER,2023-08-01,0.977,0,19686.13,0.241
100201816,JOSEPHS,2018-08-10,1,34,50524.75,0.172
100203206,SERAFINA MIAMI,2018-01-30,0.998,29,42984.85,0.274
100204627,LITTLE MIAMI RIVER CATERING - MANDALAY,2024-02-27,0.852,62,89772.75,0.236
100207078,Apple Annie's-Morgantown,2018-02-02,0.979,45,311029.42,0.192
100211599,O'MALLEY'S PUB & GRILL,2018-02-26,0.995,29,102788.24,0.281
100212492,WAVERLY STONE GASTROPUB,2018-03-12,0.981,37,92079.66,0.275
100212527,LIMESTONE BBQ & BOURBON,2024-02-27,0.992,28,175904.2,0.135
100213891,GRANNIES COOKED DELIVERED MEALS,2018-03-02,0.994,65,477455.28,0.272
100214739,"TASTEFUL OCCASIONS, LLC.",2011-03-28,0.995,29,89482.59,0.143
100215116,Bird-in-Hand Restaurant,1999-07-07,0.87,30,91466.42,0.188
100215186,SKH LITITZ KITCHEN,1996-02-02,1.004,28,74425.92,0.31
100215288,Eden Resort & Suites,2014-10-15,0.904,41,203938.41,0.147
100215850,OCEANS EDGE KEY WEST,2022-03-31,0.976,34,41355.5,0.202
100216697,ROCK'S LANDING,2020-07-09,0.801,37,50187.84,0.235
100220245,MAZZA'S,2018-05-18,0.981,37,90862.59,0.211
100220338,MARKET STREET GRILL,2020-09-11,0.893,33,32780.54,0.267
100220890,DRAFT GASTROPUB,2018-03-27,0.969,43,67263.27,0.176
100222800,USCG Sector Galley Key West,2018-06-06,0.307,29,49677.2,0.136
100223082,BLACK SHEEP,2018-05-02,0.912,60,76620.34,0.302
100223125,BARGE (THE),2018-05-18,0.981,57,352463.11,0.146
100223582,HOOK (THE),2024-05-01,0.837,51,73368.64,0.212
100225249,MITTEN BREWING-SAUGATUCK,2023-10-31,0.985,34,74501.76,0.272
100226231,STARBUCKS- RADISSON,2023-10-30,0.993,65,7924.54,0.23
100228225,BONOBO WINERY,2021-06-11,1.381,30,37832.57,0.295
100228313,BACKDOOR DONUTS,2018-04-27,0.992,43,121082.14,0.136
100230367,BIG EASY CASINO (THE),2018-05-11,0.987,53,243674.22,0.18
100230753,NORTHSIDE MARKET,2018-05-11,0.993,44,185847.59,0.203
100231266,TASTEFUL KREATIONS,2018-05-16,0.995,28,50566.25,0.29
100231665,AMERICAN RANCH HOUSE,2018-05-15,0.882,29,143403.09,0.141
100232634,MICKEY'S MINI MART,2019-05-08,0.96,32,37359.89,0.34
100234273,FOOD2YOU,2018-08-15,0.323,57,521257.09,0.187
100234629,DERBY CITY PIZZA- GREENWOOD RD,2018-07-13,0.945,29,99418.86,0.228
100237469,EH! BURGER,2023-11-03,0.898,37,154738.86,0.262
100237737,10Q CHICKEN,2023-10-30,0.955,34,77701.32,0.141
100238520,Port Of Peri Peri/ Plano,2018-10-15,0.994,28,31164.24,0.318
100241813,PRIMOS QUALITY FOODS,2018-07-06,0.92,59,1187403.66,0.061
100242707,ARCADIA BLUFFS SOUTH COURSE,2023-11-03,1.034,43,92376.3,0.208
100242925,RIVER ROAD BBQ,2018-08-08,0.996,37,62526.76,0.212
100242969,COMMON MARKET SOUTHEND (THE),2023-07-31,1.088,30,42870.27,0.168
100244248,PROVISIONS BAKERY & DELI,2018-08-08,0.998,30,70001.93,0.32
100244982,LIBRARY (THE),2023-05-01,0.998,51,110653.52,0.156
100245796,HENDRICK HOUSE - VARSITY ROOM,2023-10-30,0.317,47,127279.59,0.131
100246141,WEST UNION CAFE,2018-07-27,0.975,40,120981.7,0.229
100246771,TWO GUYS BREWING,2018-08-02,0.986,28,53879.93,0.324
100246983,BEST CHOICE MEATS,2018-08-01,0.967,28,81690.37,0.229
100247554,AMATO'S- LEWISTON 1094,2018-09-07,0.972,37,84929.26,0.15
100247767,Apache Trout Grill,2023-10-30,0.954,66,419273.07,0.139
100250851,DON'S DRIFTWOOD INN,2018-08-20,0.994,35,67174.2,0.311
100251633,MICHAEL'S TAVERN & STEAKHOUSE,2018-10-19,0.971,33,88935,0.177
100252314,FARM TO FORK MEALS,2018-10-01,0.998,45,99976.71,0.138
100253000,HOTEL INDIGO,2018-09-03,0.996,28,48107.1,0.222
100253851,FREDDYS DELI & GRILL,2018-09-10,0.22,0,1003.41,0.023
100257455,CORWITH STATION,2023-11-01,0.992,30,33980.11,0.188
100258746,NACHO DADDY -  DULUTH,2019-01-31,0.84,28,90164.35,0.226
100259531,BOATWERKS,2023-10-30,0.944,80,611601.61,0.071
100259738,POST OAK CATERING,2018-10-24,0.99,42,87427.93,0.194
100259870,SILVER BEACH PIZZA,2018-12-08,0.96,51,366029.05,0.245
100260152,ROBERTS WESTERN WORLD,2018-10-08,0.983,37,154199.08,0.27
100264437,FRONTERA FOOD SERVICE,2018-11-13,0.997,29,640242.7,0.015
100265709,NORTH SHORE GOLF CLUB 112571E,2021-05-14,0.998,31,50266.07,0.308
100265800,Latte Love - Cranston,2018-11-21,0.948,33,39688.45,0.205
100266612,DR ROLFS BARBEQUE,2019-01-22,0.783,37,95774.96,0.188
100267872,IL PRIMO PIZZA & WINGS - NORTH PORT,2023-05-01,0.982,35,79494.77,0.167
100269000,BILLY JACK SHACK,2020-05-22,0.86,34,55306.95,0.155
100269021,MACATAWA LEGENDS GOLF CLUB,2023-10-30,0.945,49,229422.52,0.099
100269549,LE PEEP- INDIAN LAND,2023-07-31,0.694,28,67265.59,0.176
100269723,VIRTUE RESTAURANT & BAR,2019-03-06,0.915,28,100377.47,0.1
100270546,LUCKY DOG BAR AND GRILLE,2019-01-03,0.978,32,103989.61,0.28
100271672,KINGSTON KITCHEN AT THE VILLAGE INN,2023-10-31,0.991,48,160080.46,0.267
100271767,JUNIPER ON MAIN,2019-07-17,0.99,28,115800.26,0.33
100273881,WARPED WING BREWING COMPANY,2019-02-28,1.055,31,53421.98,0.139
100277668,NELLIES SPORTS BAR,2019-03-01,0.97,33,72595.13,0.254
100277804,TRE LUNA BAR AND KITCHEN,2019-04-03,0.848,32,49326.23,0.249
100278489,TRAVERSE CITY BASEBALL,2024-03-13,0.985,41,174782.14,0.227
100278568,THE MIDLANDS BEER GARDEN,2019-03-12,0.963,33,66668.34,0.265
100278703,TACOS & TEQUILA CANTINA ESTERO,2019-05-23,6.715,33,73649.51,0.077
100278708,Tacos & Tequila Cantina Pavillion,2023-11-01,21.486,32,65350.45,0.062
100278926,ROUTE 23 BBQ,2023-11-03,0.728,28,69549.52,0.144
100279008,TACOS & TEQUILA CANTINA DAVIS,2023-11-06,7.463,32,61838.11,0.067
100280229,MIMS MOBILE GRILLS,2019-05-13,0.917,29,38063.15,0.347
100280423,JOE'S BAR & RESTAURANT,2019-04-24,0.968,34,63515.44,0.292
100280667,MIMS MEDITERRANEAN GRILL,2023-10-30,0.933,29,46929.86,0.296
100280895,TWIN VITTLES,2019-04-10,1,0,95.28,0.146
100280902,Quicks Hole - Taqueria,2022-04-27,0.859,29,48700.58,0.348
100281765,JOE COFFEE,2019-04-26,0.988,30,75329.45,0.33
100282591,PUCKETTS PIGEON FORGE,2023-07-31,0.996,35,243986.83,0.145
100283087,JIMMY SEAS PAN PASTA,2019-04-17,0.741,29,108811.02,0.291
100283107,GRECO SEAPORT,2019-06-26,0.996,64,202982.91,0.117
100283109,GRECO DOWNTOWN,2024-02-26,0.99,43,104813.39,0.105
100283518,CRYSTAL MOUNTAIN- BETSIE RIVER PIZZA,2023-11-03,1,35,22317.19,0.172
100283743,BRADDOCK INN 125931E,2024-03-01,0.897,30,113229.47,0.114
100284323,Delaney's Diner-Reynoldsburg,2024-02-26,0.989,28,127594.15,0.31
100284465,RECBAR 812,2024-02-27,0.921,29,129911.41,0.276
100284679,DRAKES- BURLINGTON,2023-07-31,0.852,28,262707.63,0.116
100285125,MIAMI GRILL- FLORISSANT,2019-04-30,0.966,33,149414,0.025
100285253,GOOD HARBOR GRILL,2019-04-30,0.985,44,205632.07,0.292
100285278,Eggspectation Newark DE,2019-06-14,0.987,31,140818.43,0.135
100285653,ST CLAIR ANNEX,2019-05-01,0.994,28,51693.19,0.203
100286184,NET RESULT,2024-03-04,0.929,51,260389.78,0.146
100287130,GRECO NEWBURY,2019-11-05,0.973,77,208174.97,0.111
100288656,NOMANS,2024-05-03,1.011,32,132711.19,0.197
100288673,FROEHLICH'S KITCHEN AND PANTRY,2023-10-30,1.001,30,51523.67,0.276
100288930,19 Raw Oyster Bar,2021-06-30,0.997,69,133385.56,0.128
100289349,RYBA'S FUDGE- CORNERSTONE,2024-04-24,0.993,42,10286.62,0.072
100291120,Four Seasons Hotel Philadelphia,2022-11-11,0.543,46,77541.04,0.15
100291319,RYBA'S FUDGE MALL,2024-05-03,0.988,42,11675.08,0.045
101090035,SCOTTY'S,1977-02-14,0.982,43,79164.81,0.22
109220019,CRYSTAL MOUNTAIN-WILD TOMATO,2009-06-10,0.999,40,81655.11,0.261
111550018,KENT COUNTRY CLUB,2013-06-26,1.006,33,116387.24,0.18
111660026,AMWAY GRAND PLAZA HOTEL,1981-03-04,0.997,52,709948.9,0.131
111910014,BLYTHEFIELD COUNTRY CLUB,1996-03-05,0.628,60,141514.54,0.248
112010017,MR BURGER #1,1985-01-01,0.942,41,123762.04,0.21
112010041,MR BURGER #4,1985-08-06,0.967,36,120689.36,0.228
112010068,MR BURGER #5,1992-06-24,0.836,31,91703.32,0.208
114190012,SCHUBERGS BAR,2023-10-30,0.756,40,152381.32,0.214
114560014,CASCADE HILLS COUNTRY CLUB  18682E,1985-01-01,0.998,78,191194.87,0.148
115420011,OLD HAMLIN RESTAURANT,2023-11-01,0.925,46,85847.96,0.277
118350014,BAY HARBOR YACHT CLUB  42150E,1996-06-23,0.702,42,208670.29,0.221
125580017,TRAVERSE CITY COUNTRY CLUB,2023-10-31,0.997,65,99425.89,0.308
125900011,AUDIE'S RESTAURANT,2023-10-30,0.997,29,87364.86,0.201
125980007,RPD - NICHOLAS CONSERVATORY,2001-07-21,0.763,0,1773.2,0.342
126851618,DETROIT MARRIOTT AT RENAISSANCE (ACH,2005-05-12,0.983,35,360255.23,0.134
128250001,LOT 17,2001-04-11,0.948,44,52003.1,0.246
128290001,YODER'S KITCHEN,2001-07-09,0.993,29,225759.88,0.244
130830003,Notre Dame-Legends At Notre Dame,2003-08-08,0.988,60,94007.91,0.098
130830218,Notre Dame-Morris Inn Outlets,1986-05-07,0.998,76,410622.96,0.087
130830285,Notre Dame-Morris Inn Beverage,1994-06-21,0.708,44,23403.34,0.167
136520016,LINCOLN HILLS GOLF CLUB,1989-04-12,0.995,44,69991.01,0.191
137860001,MARY'S BISTRO,2023-11-01,0.993,77,164668.62,0.203
137860002,STARBUCKS,2024-04-30,0.996,65,17344.18,0.138
137860058,ISLAND HOUSE,1973-06-07,0.994,74,181597.44,0.277
137860066,RYBA'S FUDGE-CORBY STORE,1975-05-21,0.99,66,80185.72,0.237
137860139,PANCAKE HOUSE,1981-05-13,0.993,76,96826.08,0.256
137870011,CHIPPEWA HOTEL,2023-10-31,0.974,77,449485.09,0.196
137890038,JO-ANN'S FUDGE,1971-06-14,0.829,75,93568.53,0.221
137890046,MIGHTY MAC HAMBURGER,1971-06-14,0.82,77,163121.88,0.194
137890097,Mighty Mac - Employee Meals,1988-05-09,0.822,77,38831.85,0.282
137890135,JO-ANN'S FUDGE-MACKINAW CITY,1997-06-02,0.861,43,43706.76,0.21
137970015,Darrow's Family Restaurant,2024-04-17,0.997,54,359199.71,0.255
138660052,HOMESTEAD-CAV'S & CQ'S,1988-07-12,0.692,33,67173.09,0.307
139770013,MACKINAC ISLAND YACHT CLUB,1996-07-15,0.49,47,16593.96,0.387
143090019,VITALES PIZZA OF ADA,1996-07-15,0.822,53,181050.85,0.094
147550014,TRACKS (THE),1997-11-11,0.85,42,259807.34,0.224
147990014,FLORENTINE'S PIZZERIA & REST,1996-07-29,0.698,30,101777.72,0.14
152950001,ROAD HOUSE (THE),2001-06-01,0.945,37,138208.61,0.245
155590025,FRANKENMUTH BAVARIAN INN,1971-04-05,0.707,61,181414.66,0.222
155590068,FRANKENMUTH BAVARIAN INN BAKERY,1981-09-09,0.804,30,22764.09,0.193
155590076,Bavarian Inn Lodge/Bavarian Blast,1986-02-25,0.88,31,118447.64,0.212
155590084,FRANKENMUTH BAV INN (CHICKEN ACCT),1998-04-07,0.743,30,146652.77,0.036
157570001,LOG INN,2001-07-06,1.005,34,95716.78,0.12
158800012,LITTLE WING CAFE,2023-02-06,0.258,31,59045.53,0.09
159350003,STADIUM GRILL,2023-11-03,1,28,101265.23,0.09
159610001,COTTAGE INN,2001-06-02,0.99,59,10534.18,0.31
159610012,TASTEE FREEZE/MURDICK FUDGE,1971-06-14,0.989,57,71643.44,0.168
172200044,Adobe In & Out - Fulton St,1979-06-20,0.844,31,88875.97,0.168
172200052,LA CANTINA,1985-06-26,0.83,30,178887.15,0.237
173230087,The Stable Inn,2013-06-17,0.963,40,143946.28,0.106
177460052,VITALE'S SPRT & LNG-COMSTCK PRK,1995-12-14,0.946,63,185969.45,0.148
181640001,ARCADIA BLUFFS GOLF COURSE,2001-09-12,1.032,51,297702.71,0.174
183650017,GULL LAKE VIEW GOLF CLUB,1974-07-10,1.004,35,103757.15,0.245
183740016,REDAMAK'S TAVERN,1974-07-16,0.935,28,400207.49,0.1
189370016,CRANES PIE PANTRY RESTAURANT,2008-10-09,0.963,34,135705.11,0.279
190920011,BATES HAMBURGERS,1975-04-15,0.848,37,69554.75,0.367
190920038,BATES HAMBURGERS #2,1976-11-29,0.843,37,48480.18,0.362
191740017,MARRO'S RESTAURANT & PIZZA,1975-05-06,1,33,78575.29,0.287
196450002,Oliverios Bridgeport,2023-09-11,0.981,28,119058.63,0.245
200180001,ISLAND RESORT CASINO WAREHOUSE,2001-11-26,0.982,29,284958.42,0.234
210910018,POINT O WOODS COUNTRY CLUB,2012-05-10,0.979,34,47897.1,0.223
216100018,Horns Gaslight Bar,1978-06-14,0.751,70,128984.36,0.221
216100026,Yankee Rebel Tavern,1996-05-23,0.781,69,112858.72,0.242
219750013,CHAMPAIGN COUNTRY CLUB,1997-02-02,0.764,29,98731.11,0.199
229980017,GULL LAKE COUNTRY CLUB 18904E,1979-01-25,1.003,35,129782.25,0.21
238250001,BELTLINE BAR,2010-12-18,0.955,49,208662.62,0.173
238250004,OMELETTE SHOPPE- CASS STREET,2010-12-15,0.974,52,88673.65,0.11
238250005,OMELETTE SHOPPE- FRONT STREET,2010-12-15,0.978,52,161566.6,0.103
238250013,BAGEL BEANERY MICHIGAN,2010-12-15,0.964,44,83562.1,0.183
238250099,SUNDANCE GRILL/DOWNTOWN,2010-12-16,0.824,43,83273.94,0.136
238250102,SUNDANCE GRILL/28TH ST,2010-12-17,0.953,30,68737.89,0.128
241610004,WESTERN AVENUE GRILL,2023-11-03,0.844,34,39909.14,0.158
243150001,ARTESIAN SPORTS TAVERN,2017-01-11,1,42,234340.69,0.274
245440014,ALWAN & SONS MEAT CO,1999-03-24,0.74,42,118659.09,0.154
247490019,RICO'S CAFE,1996-04-07,0.639,34,130704.23,0.321
253910007,VK-DREAMCATCHERS,2002-01-23,0.979,34,39589.63,0.328
253910008,VK - UPPERDECK,2002-02-04,0.982,30,6014.09,0.399
253910010,KS - HORSESHOE BAY,2003-08-28,0.888,29,51457.44,0.26
254870013,WALLOON LAKE C.C.,2005-04-08,0.904,45,123695.84,0.256
255610001,STRIP DISTRICT MEATS,2002-10-01,0.993,34,86597.15,0.283
258240014,JONAH'S SEAFOOD HOUSE,1996-09-23,0.892,52,248163.98,0.227
262150011,WAY INTERNATIONAL (THE),1981-07-07,0.939,37,93925.29,0.331
264790001,JJ RUBYS,2002-07-24,0.993,40,293535.38,0.263
268810013,MAUMEE VALLEY VENDING COMPANY,1981-11-19,0.998,42,506521.62,0.145
273070028,CEDAR POINT,1982-05-13,1.009,36,281949.5,0.181
274450029,CLEMENTINE'S SALOON,1982-04-06,0.961,28,108468.06,0.21
284750055,The HUB,2000-03-15,0.999,37,108261.33,0.138
295410003,BLUE WATER GRILL,2015-04-22,1.009,44,168945.12,0.159
295410027,KIRBY HOUSE,2015-04-17,0.98,51,354829.8,0.164
295760036,CATAWBA ISLAND CLUB,1983-03-23,1.007,30,91995.05,0.208
297640011,BOONE'S LONG LAKE INN (TC),1997-03-12,1.018,50,399029.62,0.13
309790014,BAKERS OF MILFORD,2008-06-17,0.553,30,48345.29,0.255
312460025,G'S PIZZERIA (KALKASKA),1986-09-11,0.996,30,84151.6,0.201
312460033,G'S PIZZERIA (TAWAS CITY),1988-05-17,0.994,29,182054.75,0.204
322690037,Pizza House,2020-12-09,0.368,28,53276.17,-0.028
332910019,PRESTWICK VILLAGE GOLF CLUB 50158E,2011-07-01,0.729,33,46656.51,0.159
340150001,LOCK SIXTEEN - LIMA,2024-02-27,0.995,40,236084.97,0.16
340150058,LOCK SIXTEEN CATERING,1992-02-11,0.951,42,355453.56,0.22
341460001,CHANNEL MARKER RESTAURANT,2014-03-20,0.997,58,321194.69,0.222
341560012,ALE EMPORIUM- CASTLETON,1985-04-15,0.92,40,451300.66,0.112
341930001,Treetops - Top Of Hill,2023-05-22,0.998,42,158748.49,0.23
341930002,TREETOPS BANQUET,2023-05-26,0.997,37,112274.39,0.263
341930006,Treetops - North,2023-05-22,0.998,37,96923.26,0.267
345560017,RITZ CHARLES,1985-05-10,0.719,59,123083.45,0.291
346400013,TOLEDO ZOO-CONCESSIONS,1985-06-05,0.99,46,227206.66,0.211
368510033,BB RIVERBOATS,2013-05-22,0.999,49,215732.11,0.23
